activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
Not Determined,19087897,[],CHEMBL4365101,Inhibition of human recombinant BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's spectrophotometric method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(NCC3CC3)cc2)cc1,,,CHEMBL4364258,Eur J Med Chem,2019,,CHEMBL4520615,,CHEMBL4520615,,False,,3184465,,1,False,,,IC50,,,,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,,,,
,19087898,[],CHEMBL4365101,Inhibition of human recombinant BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's spectrophotometric method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCNc1ccc(C(=O)c2c(-c3ccc(OC)cc3)oc3ccccc23)cc1,,,CHEMBL4364258,Eur J Med Chem,2019,"{'bei': '13.08', 'le': '0.24', 'lle': '-1.53', 'sei': '10.51'}",CHEMBL4454301,,CHEMBL4454301,5.41,False,http://www.openphacts.org/units/Nanomolar,3184466,=,1,True,=,,IC50,nM,,3900.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,3.9
Not Determined,19087899,[],CHEMBL4365101,Inhibition of human recombinant BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's spectrophotometric method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCNc1ccc(C(=O)c2c(-c3ccc(OC)cc3)oc3ccccc23)cc1,,,CHEMBL4364258,Eur J Med Chem,2019,,CHEMBL4471684,,CHEMBL4471684,,False,,3184467,,1,False,,,IC50,,,,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,,,,
Not Determined,19087900,[],CHEMBL4365101,Inhibition of human recombinant BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's spectrophotometric method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(-n3cc(COc4cccc(F)c4)nn3)cc2)cc1,,,CHEMBL4364258,Eur J Med Chem,2019,,CHEMBL4540286,,CHEMBL4540286,,False,,3184468,,1,False,,,IC50,,,,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,,,,
,19087901,[],CHEMBL4365101,Inhibition of human recombinant BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's spectrophotometric method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,,,CHEMBL4364258,Eur J Med Chem,2019,"{'bei': '16.30', 'le': '0.30', 'lle': '2.83', 'sei': '11.17'}",CHEMBL659,GALANTAMINE,CHEMBL659,4.68,False,http://www.openphacts.org/units/Nanomolar,3184469,=,1,True,=,,IC50,nM,,20700.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,20.7
,19099395,[],CHEMBL4368194,Inhibition of BuChE (unknown origin) after 2 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(=O)oc2cc(OCCCCCn3cc(CNc4c5c(nc6cc(Cl)ccc46)CCCC5)nn3)ccc12,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '13.56', 'le': '0.26', 'lle': '0.94', 'sei': '7.96'}",CHEMBL4471876,,CHEMBL4471876,7.57,False,http://www.openphacts.org/units/Nanomolar,3186267,=,1,True,=,,IC50,nM,,27.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,27.0
,19099396,[],CHEMBL4368194,Inhibition of BuChE (unknown origin) after 2 mins,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1ccc2ccc(OCCCCCCCn3cc(CNc4c5c(nc6ccccc46)CCCC5)nn3)cc2o1,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '15.29', 'le': '0.28', 'lle': '1.77', 'sei': '8.65'}",CHEMBL4435544,,CHEMBL4435544,8.22,False,http://www.openphacts.org/units/Nanomolar,3186268,=,1,True,=,,IC50,nM,,6.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,6.0
,19099401,[],CHEMBL4368197,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1oc2ccccc2c2c1cnn2Cc1cn(-c2c(Cl)cc(Cl)cc2Cl)nn1,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '10.62', 'le': '0.22', 'lle': '0.01', 'sei': '6.03'}",CHEMBL4471734,,CHEMBL4471734,4.75,True,http://www.openphacts.org/units/Nanomolar,3186270,=,1,True,=,,IC50,nM,,18000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,18.0
,19099403,[],CHEMBL4368199,Inhibition of BuChE (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)Oc2cc3oc(=O)ccc3cc2CC1OC(=O)n1cc(CNC(=O)CCCCC2CCSS2)nn1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4364324,Eur J Med Chem,2019,,CHEMBL4536136,,CHEMBL4536136,,False,http://www.openphacts.org/units/Nanomolar,3186271,=,1,True,=,,IC50,nM,,5890000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,mM,UO_0000065,,5.89
,19099404,[],CHEMBL4368199,Inhibition of BuChE (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4364324,Eur J Med Chem,2019,,CHEMBL659,GALANTAMINE,CHEMBL659,,False,http://www.openphacts.org/units/Nanomolar,3186308,=,1,True,=,,IC50,nM,,9400000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,mM,UO_0000065,,9.4
,19099429,[],CHEMBL4368205,Inhibition of human BuChE at 100 uM using acetylthiocholine iodide as substrate after 10 secs measured at 30 s intervals for two minutes by Ellman's method relative to control,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccccc1Cn1cc(Cn2c3ccccc3c3ccccc32)nn1,,,CHEMBL4364324,Eur J Med Chem,2019,,CHEMBL4461934,,CHEMBL4461934,,False,http://www.openphacts.org/units/Nanomolar,3186277,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,100.0
,19099430,[],CHEMBL4368205,Inhibition of human BuChE at 100 uM using acetylthiocholine iodide as substrate after 10 secs measured at 30 s intervals for two minutes by Ellman's method relative to control,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1Cn1cc(Cn2c3ccccc3c3ccccc32)nn1,,,CHEMBL4364324,Eur J Med Chem,2019,,CHEMBL4456791,,CHEMBL4456791,,False,http://www.openphacts.org/units/Nanomolar,3186278,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,100.0
,19099431,[],CHEMBL4368205,Inhibition of human BuChE at 100 uM using acetylthiocholine iodide as substrate after 10 secs measured at 30 s intervals for two minutes by Ellman's method relative to control,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(Cn2cc(Cn3c4ccccc4c4ccccc43)nn2)c1,,,CHEMBL4364324,Eur J Med Chem,2019,,CHEMBL4464138,,CHEMBL4464138,,False,http://www.openphacts.org/units/Nanomolar,3186279,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,100.0
,19099432,[],CHEMBL4368205,Inhibition of human BuChE at 100 uM using acetylthiocholine iodide as substrate after 10 secs measured at 30 s intervals for two minutes by Ellman's method relative to control,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(Cn2cc(Cn3c4ccccc4c4ccccc43)nn2)c1,,,CHEMBL4364324,Eur J Med Chem,2019,,CHEMBL4447965,,CHEMBL4447965,,False,http://www.openphacts.org/units/Nanomolar,3186280,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,100.0
,19099433,[],CHEMBL4368205,Inhibition of human BuChE at 100 uM using acetylthiocholine iodide as substrate after 10 secs measured at 30 s intervals for two minutes by Ellman's method relative to control,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1cccc(Cn2cc(Cn3c4ccccc4c4ccccc43)nn2)c1,,,CHEMBL4364324,Eur J Med Chem,2019,,CHEMBL4578759,,CHEMBL4578759,,False,http://www.openphacts.org/units/Nanomolar,3186281,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,100.0
,19099454,[],CHEMBL4368213,Inhibition of BuChE (unknown origin) by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(CC(=O)N/N=C/c2ccccc2)c(=O)n1-c1ccc(C(=O)N/N=C/c2ccccc2)cc1,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '14.86', 'le': '0.27', 'lle': '4.89', 'sei': '5.83'}",CHEMBL4518438,,CHEMBL4518438,7.15,False,http://www.openphacts.org/units/Nanomolar,3186287,=,1,True,=,,IC50,nM,,70.2,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.0702
,19099455,[],CHEMBL4368213,Inhibition of BuChE (unknown origin) by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(CC(=O)N/N=C/c2ccc(Cl)cc2)c(=O)n1-c1ccc(C(=O)N/N=C/c2ccc(Cl)cc2)cc1,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '13.18', 'le': '0.26', 'lle': '3.69', 'sei': '5.91'}",CHEMBL4516351,,CHEMBL4516351,7.25,False,http://www.openphacts.org/units/Nanomolar,3186288,=,1,True,=,,IC50,nM,,55.7,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.0557
,19099456,[],CHEMBL4368213,Inhibition of BuChE (unknown origin) by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(CC(=O)N/N=C/c2ccc(Br)cc2)c(=O)n1-c1ccc(C(=O)N/N=C/c2ccc(Br)cc2)cc1,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '10.80', 'le': '0.25', 'lle': '3.12', 'sei': '5.62'}",CHEMBL4447626,,CHEMBL4447626,6.90,False,http://www.openphacts.org/units/Nanomolar,3186289,=,1,True,=,,IC50,nM,,125.3,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.1253
,19099457,[],CHEMBL4368213,Inhibition of BuChE (unknown origin) by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(CC(=O)N/N=C/c2cccc(Br)c2)c(=O)n1-c1ccc(C(=O)N/N=C/c2cccc(Br)c2)cc1,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '10.99', 'le': '0.25', 'lle': '3.25', 'sei': '5.73'}",CHEMBL4544630,,CHEMBL4544630,7.03,False,http://www.openphacts.org/units/Nanomolar,3186290,=,1,True,=,,IC50,nM,,93.7,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.0937
,19099458,[],CHEMBL4368213,Inhibition of BuChE (unknown origin) by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=N/NC(=O)Cn2nc(C)n(-c3ccc(C(=O)N/N=C/c4ccc(OC)cc4)cc3)c2=O)cc1,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '13.50', 'le': '0.25', 'lle': '5.04', 'sei': '5.18'}",CHEMBL4514263,,CHEMBL4514263,7.31,False,http://www.openphacts.org/units/Nanomolar,3186291,=,1,True,=,,IC50,nM,,48.6,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,0.1253,0.0486
,19099459,[],CHEMBL4368213,Inhibition of BuChE (unknown origin) by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(CC(=O)N/N=C/c2ccc(Br)cc2O)c(=O)n1-c1ccc(C(=O)N/N=C/c2ccc(Br)cc2O)cc1,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '10.89', 'le': '0.25', 'lle': '4.12', 'sei': '4.48'}",CHEMBL4518992,,CHEMBL4518992,7.31,False,http://www.openphacts.org/units/Nanomolar,3186292,=,1,True,=,,IC50,nM,,48.6,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.0486
,19099463,[],CHEMBL4368215,Inhibition of BuChE (unknown origin) using butyrylthiocholine chloride as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCC1(c2ccc(F)cc2)CCc2cc(-c3nnc(-c4ccccc4F)[nH]3)ccc21,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '11.66', 'le': '0.21', 'lle': '-0.65', 'sei': '11.93'}",CHEMBL4452614,,CHEMBL4452614,5.34,False,http://www.openphacts.org/units/Nanomolar,3186295,=,1,True,=,,IC50,nM,,4520.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,4.52
,19099464,[],CHEMBL4368215,Inhibition of BuChE (unknown origin) using butyrylthiocholine chloride as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCC1(c2ccc(F)cc2)CCc2cc(-c3nnc(-c4ccc(F)cc4)[nH]3)ccc21,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '11.50', 'le': '0.21', 'lle': '-0.72', 'sei': '11.77'}",CHEMBL4521999,,CHEMBL4521999,5.28,False,http://www.openphacts.org/units/Nanomolar,3186296,=,1,True,=,,IC50,nM,,5310.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,5.31
,19099465,[],CHEMBL4368215,Inhibition of BuChE (unknown origin) using butyrylthiocholine chloride as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2nnc(-c3ccc4c(c3)CCC4(CCCN(C)C)c3ccc(F)cc3)[nH]2)ccc1O,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '10.98', 'le': '0.20', 'lle': '-0.23', 'sei': '7.20'}",CHEMBL4461294,,CHEMBL4461294,5.34,False,http://www.openphacts.org/units/Nanomolar,3186297,=,1,True,=,,IC50,nM,,4520.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,9.52,4.52
,19099466,[],CHEMBL4368215,Inhibition of BuChE (unknown origin) using butyrylthiocholine chloride as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCC1(c2ccc(F)cc2)CCc2cc(-c3nnc(-c4ccccc4I)[nH]3)ccc21,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '9.44', 'le': '0.21', 'lle': '-1.12', 'sei': '11.93'}",CHEMBL4571452,,CHEMBL4571452,5.34,False,http://www.openphacts.org/units/Nanomolar,3186298,=,1,True,=,,IC50,nM,,4520.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,9.52,4.52
,19099467,[],CHEMBL4368215,Inhibition of BuChE (unknown origin) using butyrylthiocholine chloride as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCC1(c2ccc(F)cc2)CCc2cc(-c3nnc(-c4cccc(Cl)c4)[nH]3)ccc21,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '11.25', 'le': '0.21', 'lle': '-1.17', 'sei': '11.93'}",CHEMBL4532230,,CHEMBL4532230,5.34,False,http://www.openphacts.org/units/Nanomolar,3186299,=,1,True,=,,IC50,nM,,4520.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,9.52,4.52
,19099468,[],CHEMBL4368215,Inhibition of BuChE (unknown origin) using butyrylthiocholine chloride as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCC1(c2ccc(F)cc2)CCc2cc(-c3nnc(-c4cccc(F)c4)[nH]3)ccc21,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '11.66', 'le': '0.21', 'lle': '-0.65', 'sei': '11.93'}",CHEMBL4527996,,CHEMBL4527996,5.34,False,http://www.openphacts.org/units/Nanomolar,3186300,=,1,True,=,,IC50,nM,,4520.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,9.52,4.52
,19099469,[],CHEMBL4368215,Inhibition of BuChE (unknown origin) using butyrylthiocholine chloride as substrate preincubated for 15 mins followed by substrate addition measured after 30 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,,,CHEMBL4364324,Eur J Med Chem,2019,"{'bei': '22.05', 'le': '0.41', 'lle': '4.30', 'sei': '13.55'}",CHEMBL94,PHYSOSTIGMINE,CHEMBL94,6.07,False,http://www.openphacts.org/units/Nanomolar,3186312,=,1,True,=,,IC50,nM,,850.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.85
,19148560,[],CHEMBL4379692,Inhibition of BuChE in human plasma using butyrylthiocholine iodide substrate by Ellman's protocol based assay,B,,,BAO_0000190,BAO_0000366,cell-free format,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OCCCCN2CCCC2)cc1,,,CHEMBL4376837,J Med Chem,2019,"{'bei': '10.93', 'le': '0.21', 'lle': '0.84', 'sei': '6.67'}",CHEMBL4443523,,CHEMBL4443523,5.14,False,http://www.openphacts.org/units/Nanomolar,3195795,=,1,True,=,,IC50,nM,,7220.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,7.22
,19148561,[],CHEMBL4379692,Inhibition of BuChE in human plasma using butyrylthiocholine iodide substrate by Ellman's protocol based assay,B,,,BAO_0000190,BAO_0000366,cell-free format,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OCCCCCN2CCCC2)cc1,,,CHEMBL4376837,J Med Chem,2019,"{'bei': '10.76', 'le': '0.20', 'lle': '0.53', 'sei': '6.77'}",CHEMBL4528980,,CHEMBL4528980,5.22,False,http://www.openphacts.org/units/Nanomolar,3195797,=,1,True,=,,IC50,nM,,6070.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,6.07
,19148562,[],CHEMBL4379692,Inhibition of BuChE in human plasma using butyrylthiocholine iodide substrate by Ellman's protocol based assay,B,,,BAO_0000190,BAO_0000366,cell-free format,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OCCCCCN2CCCCC2)cc1,,,CHEMBL4376837,J Med Chem,2019,"{'bei': '10.24', 'le': '0.19', 'lle': '0.03', 'sei': '6.62'}",CHEMBL4573309,,CHEMBL4573309,5.11,False,http://www.openphacts.org/units/Nanomolar,3195798,=,1,True,=,,IC50,nM,,7830.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,7.83
,19174652,[],CHEMBL4385754,Inhibition of BuChE (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC,,,CHEMBL4385595,Eur J Med Chem,2019,"{'bei': '7.39', 'le': '0.14', 'lle': '-2.72', 'sei': '7.52'}",CHEMBL11805,CAPROCTAMINE,CHEMBL11805,4.93,False,http://www.openphacts.org/units/Nanomolar,3200226,=,1,True,=,,IC50,nM,,11748.98,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,pIC50,,UO_0000065,,4.93
,19174654,[],CHEMBL4385755,Inhibition of BuChE (unknown origin) assessed as decrease in thiocholine accumulation by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4385595,Eur J Med Chem,2019,,CHEMBL589390,LATREPIRDINE,CHEMBL589390,,False,http://www.openphacts.org/units/Nanomolar,3200217,=,1,True,=,,IC50,nM,,7900000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,mM,UO_0000065,,7.9
,19174669,[],CHEMBL4385767,Inhibition of human BuChE,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H](CN1CCCC1=O)C(=O)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)C[C@H]1C=C(C)C[C@@H]2C1,,,CHEMBL4385595,Eur J Med Chem,2019,"{'bei': '11.74', 'le': '0.23', 'lle': '-0.38', 'sei': '8.93'}",CHEMBL4569343,,CHEMBL4569343,6.63,False,http://www.openphacts.org/units/Nanomolar,3200224,=,1,True,=,,IC50,nM,,232.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,232.0
,19174673,[],CHEMBL4385770,Inhibition of BChE (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CCN1CCc2c(c3ccccc3n2CCC(=O)N2c3ccccc3Sc3ccccc32)C1,,,CHEMBL4385595,Eur J Med Chem,2019,"{'bei': '13.85', 'le': '0.26', 'lle': '0.04', 'sei': '22.06'}",CHEMBL4475303,,CHEMBL4475303,6.28,False,http://www.openphacts.org/units/Nanomolar,3200219,=,1,True,=,,IC50,nM,,520.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.52
,19179331,[],CHEMBL4386874,Inhibition of human plasma BuChE using butyrylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,,,CHEMBL4385627,Bioorg Med Chem,2019,"{'bei': '14.02', 'le': '0.26', 'lle': '1.55', 'sei': '6.89'}",CHEMBL4476026,,CHEMBL4476026,7.20,False,http://www.openphacts.org/units/Nanomolar,3201141,=,1,True,=,,IC50,nM,,63.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,63.5,63.0
,19179681,[],CHEMBL4386952,Inhibition of human recombinant BChE pre-incubated for 300 secs before substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COCCN(CC1CCCN(Cc2ccccc2)C1)S(=O)(=O)c1ccc2ccccc2c1,,,CHEMBL4385633,Bioorg Med Chem Lett,2019,"{'bei': '18.36', 'le': '0.35', 'lle': '3.92', 'sei': '16.67'}",CHEMBL4105611,,CHEMBL4105611,8.31,True,http://www.openphacts.org/units/Nanomolar,3201259,=,1,True,=,,IC50,nM,,4.9,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,4.9
,19180213,[],CHEMBL4387061,Inhibition of BChE (unknown origin) using butyrylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition and measured after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1oc2ccccc2c2nn(Cc3cn(-c4c(Cl)cc(Cl)cc4Cl)nn3)cc12,,,CHEMBL4385639,Bioorg Med Chem,2019,"{'bei': '10.16', 'le': '0.21', 'lle': '-0.19', 'sei': '5.76'}",CHEMBL4590498,,CHEMBL4590498,4.54,False,http://www.openphacts.org/units/Nanomolar,3201429,=,1,True,=,,IC50,nM,,29000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,29.0
,19180214,[],CHEMBL4387061,Inhibition of BChE (unknown origin) using butyrylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition and measured after 15 mins,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1oc2ccccc2c2c1cnn2Cc1cn(-c2c(Cl)cc(Cl)cc2Cl)nn1,,,CHEMBL4385639,Bioorg Med Chem,2019,"{'bei': '10.62', 'le': '0.22', 'lle': '0.01', 'sei': '6.03'}",CHEMBL4471734,,CHEMBL4471734,4.75,False,http://www.openphacts.org/units/Nanomolar,3201430,=,1,True,=,,IC50,nM,,18000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,18.0
,19196891,[],CHEMBL4390725,Inhibition of BuChE (unknown origin) using butyrylthiocholine bromide as substrate by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Cc1ccc(C(C)C(=O)O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4390636,Bioorg Med Chem,2019,,CHEMBL521,IBUPROFEN,CHEMBL521,,False,http://www.openphacts.org/units/Nanomolar,3204286,<,1,True,<,,IC50,nM,,600000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,umol,UO_0000065,,600.0
,19196892,[],CHEMBL4390725,Inhibition of BuChE (unknown origin) using butyrylthiocholine bromide as substrate by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc(S(N)(=O)=O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4390636,Bioorg Med Chem,2019,,CHEMBL21,SULFANILAMIDE,CHEMBL21,,False,http://www.openphacts.org/units/Nanomolar,3204285,=,1,True,=,,IC50,nM,,138790.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,umol,UO_0000065,,138.79
,19196893,[],CHEMBL4390725,Inhibition of BuChE (unknown origin) using butyrylthiocholine bromide as substrate by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Cc1ccc(C(C)C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4390636,Bioorg Med Chem,2019,,CHEMBL4439928,,CHEMBL4439928,,False,http://www.openphacts.org/units/Nanomolar,3204287,=,1,True,=,,IC50,nM,,214410.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,umol,UO_0000065,,214.41
